path,class,class_y,rev,station,cam,season,day_part,date_time
rev08/36/36_20210515 (1011).JPG,vacia,empty,rev08,36,36,spring,evening,2021:05:15 15:15:57
rev08/38/38_20210518 (469).JPG,vacia,empty,rev08,38,38,spring,evening,2021:05:18 13:19:27
rev08/38/38_20210517 (278).JPG,vacia,empty,rev08,38,38,spring,morning,2021:05:17 11:31:17
rev20/39/39_20220612 (62).JPG,vacia,empty,rev20,39B,39,summer,evening,2022:06:12 13:31:42
rev20/39/39_20220630 (12214).JPG,vacia,empty,rev20,39B,39,summer,evening,2022:06:30 12:47:14
rev03/6/6_20201225 (8668).JPG,vacia,empty,rev03,6,6,winter,evening,2020:12:25 19:48:45
rev13/28/28_20211107 (1373).JPG,vacia,empty,rev13,28,28,autumn,evening,2021:11:07 12:57:31
rev08/49/49_20210523 (17597).JPG,vacia,empty,rev08,6B,49,spring,evening,2021:05:23 15:55:48
rev03/28/28_20201226 (14022).JPG,vacia,empty,rev03,28,28,winter,evening,2020:12:26 16:30:05
rev21/22/22_20220801 (1722).JPG,vacia,empty,rev21,22B,22,summer,evening,2022:08:01 14:17:30
rev11/10/10_20210904 (14738).JPG,vacia,empty,rev11,10B,10,autumn,evening,2021:09:04 12:09:01
rev09/39/39_20210630 (12723).JPG,vacia,empty,rev09,39B,39,summer,evening,2021:06:30 15:20:43
rev11/10/10_20210904 (16661).JPG,vacia,empty,rev11,10B,10,autumn,evening,2021:09:04 12:52:34
rev07/49/49_20210502 (10948).JPG,vacia,empty,rev07,6B,49,spring,evening,2021:05:02 13:47:33
rev19/10/10_20220604 (20654).JPG,vacia,empty,rev19,10B,10,summer,morning,2022:06:04 10:28:26
rev06/49/49_20210418 (1005).JPG,vacia,empty,rev06,6B,49,spring,evening,2021:04:18 15:34:45
rev11/49/49_20210816 (5493).JPG,vacia,empty,rev11,6B,49,summer,evening,2021:08:16 14:42:53
rev09/42/42_20210704 (1359).JPG,vacia,empty,rev09,42B,42,summer,evening,2021:07:04 14:08:41
rev07/49/49_20210502 (12266).JPG,vacia,empty,rev07,6B,49,spring,evening,2021:05:02 15:31:58
rev24/24/24_20230310 (3824).JPG,vacia,empty,rev24,24,24,spring,evening,2023:03:10 12:24:14
rev04/34/34_20210125 (4920).JPG,vacia,empty,rev04,34,34,winter,evening,2021:01:25 20:07:33
rev09/49/49_20210628 (14770).JPG,vacia,empty,rev09,6B,49,summer,evening,2021:06:28 15:20:35
rev08/10/10_20210612 (6401).JPG,vacia,empty,rev08,10B,10,summer,morning,2021:06:12 10:59:50
rev20/17/17_20220515 (8060).JPG,vacia,empty,rev20,17B,17,spring,morning,2022:05:15 11:19:48
rev15/28/28_20220121 (1674).JPG,vacia,empty,rev15,28,28,winter,morning,2022:01:21 11:34:11
rev08/49/49_20210515 (146).JPG,vacia,empty,rev08,6B,49,spring,evening,2021:05:15 13:06:15
rev10/24/24_20210716 (13392).JPG,vacia,empty,rev10,24,24,summer,evening,2021:07:16 15:09:22
rev19/35/35_20220524 (1185).JPG,vacia,empty,rev19,35,35,spring,evening,2022:05:24 12:49:43
rev09/39/39_20210629 (11064).JPG,vacia,empty,rev09,39B,39,summer,morning,2021:06:29 11:29:37
rev09/19/19_20210625 (1794).JPG,vacia,empty,rev09,19B,19,summer,evening,2021:06:25 15:16:51
rev21/3/3_20220903 (2599).JPG,vacia,empty,rev21,27,3,autumn,morning,2022:09:03 11:01:19
rev19/46/46_20220603 (1165).JPG,vacia,empty,rev19,14B,46,summer,evening,2022:06:03 17:25:28
rev10/39/39_20210718 (4369).JPG,vacia,empty,rev10,39B,39,summer,morning,2021:07:18 11:06:24
rev21/39/39_20220817 (6633).JPG,vacia,empty,rev21,39B,39,summer,evening,2022:08:17 17:47:22
rev22/71/71_20220923 (359).JPG,vacia,empty,rev22,47,71,autumn,evening,2022:09:23 12:17:37
rev06/25/25_20210325 (4457).JPG,vacia,empty,rev06,25B,25,spring,evening,2021:03:25 16:03:59
rev06/20/20_20210320 (537).JPG,vacia,empty,rev06,20,20,spring,evening,2021:03:20 14:00:57
rev21/51/51_20220728 (4409).JPG,vacia,empty,rev21,6B,51,summer,evening,2022:07:28 14:06:19
rev21/39/39_20220807 (4187).JPG,vacia,empty,rev21,39B,39,summer,evening,2022:08:07 16:18:34
rev11/49/49_20210816 (644).JPG,vacia,empty,rev11,6B,49,summer,morning,2021:08:16 11:52:05
rev21/11/11_20220910 (6032).JPG,vacia,empty,rev21,11,11,autumn,evening,2022:09:10 13:33:04
rev21/24/24_20220809 (4006).JPG,vacia,empty,rev21,24,24,summer,evening,2022:08:09 13:39:31
rev08/49/49_20210521 (5660).JPG,vacia,empty,rev08,6B,49,spring,evening,2021:05:21 12:26:08
rev12/36/36_20210926 (6933).JPG,vacia,empty,rev12,36,36,autumn,evening,2021:09:26 12:59:02
rev18/10/10_20220429 (3648).JPG,vacia,empty,rev18,10B,10,spring,evening,2022:04:29 12:58:52
rev08/25/25_20210517 (3194).JPG,vacia,empty,rev08,25B,25,spring,evening,2021:05:17 16:23:12
rev09/39/39_20210705 (16455).JPG,vacia,empty,rev09,39B,39,summer,evening,2021:07:05 12:30:14
rev20/17/17_20220609 (23710).JPG,vacia,empty,rev20,17B,17,summer,evening,2022:06:09 16:32:22
rev06/50/50_20210413 (25329).JPG,vacia,empty,rev06,34,50,spring,evening,2021:04:13 14:29:56
rev14/4/4_20211217 (11324).JPG,vacia,empty,rev14,26B,4,winter,morning,2021:12:17 09:23:54
rev13/50/50_20211018 (2097).JPG,vacia,empty,rev13,34,50,autumn,morning,2021:10:18 08:23:57
rev11/10/10_20210905 (35077).JPG,vacia,empty,rev11,10B,10,autumn,evening,2021:09:05 12:24:04
rev07/49/49_20210508 (15835).JPG,vacia,empty,rev07,6B,49,spring,evening,2021:05:08 13:03:43
rev18/20/20_20220419 (1514).JPG,vacia,empty,rev18,20,20,spring,evening,2022:04:19 14:26:27
rev08/41/41_20210523 (944).JPG,vacia,empty,rev08,41B,41,spring,morning,2021:05:23 10:52:37
rev20/25/25_20220618 (429).JPG,vacia,empty,rev20,25B,25,summer,evening,2022:06:18 12:07:29
rev08/20/20_20210521 (5383).JPG,vacia,empty,rev08,20,20,spring,evening,2021:05:21 12:08:04
rev12/19/19_20211011 (1723).JPG,vacia,empty,rev12,19B,19,autumn,night,2021:10:11 04:08:00
rev10/49/49_20210730 (9836).JPG,vacia,empty,rev10,6B,49,summer,evening,2021:07:30 13:03:03
rev11/24/24_20210820 (8942).JPG,vacia,empty,rev11,24,24,summer,evening,2021:08:20 14:03:55
rev21/35/35_20220806 (982).JPG,vacia,empty,rev21,35,35,summer,evening,2022:08:06 12:31:04
rev21/5/5_20220803 (1237).JPG,vacia,empty,rev21,29,5,summer,evening,2022:08:03 14:39:25
rev08/2/2_20210515 (5615).JPG,vacia,empty,rev08,30,2,spring,evening,2021:05:15 14:16:08
rev13/1/1_20211107 (2614).JPG,vacia,empty,rev13,23B,1,autumn,evening,2021:11:07 14:41:36
rev12/20/20_20211008 (2426).JPG,vacia,empty,rev12,20,20,autumn,evening,2021:10:08 14:14:43
rev22/69/69_20221121 (2061).JPG,vacia,empty,rev22,56,69,autumn,morning,2022:11:21 10:09:48
rev07/20/20_20210505 (11657).JPG,vacia,empty,rev07,20,20,spring,evening,2021:05:05 16:26:54
rev08/41/41_20210526 (2067).JPG,vacia,empty,rev08,41B,41,spring,evening,2021:05:26 15:19:24
rev07/49/49_20210511 (19716).JPG,vacia,empty,rev07,6B,49,spring,evening,2021:05:11 16:00:45
rev13/39/39_20211108 (5915).JPG,vacia,empty,rev13,39B,39,autumn,evening,2021:11:08 14:53:37
rev19/25/25_20220609 (3045).JPG,vacia,empty,rev19,25B,25,summer,evening,2022:06:09 13:22:43
rev11/1/1_20210831 (2939).JPG,vacia,empty,rev11,23B,1,summer,evening,2021:08:31 14:47:01
rev20/19/19_20220628 (3564).JPG,vacia,empty,rev20,19B,19,summer,evening,2022:06:28 13:40:05
rev21/51/51_20220803 (5570).JPG,vacia,empty,rev21,6B,51,summer,evening,2022:08:03 12:39:23
rev20/3/3_20220716 (2396).JPG,vacia,empty,rev20,27,3,summer,evening,2022:07:16 12:54:27
rev08/3/3_20210614 (1340).JPG,vacia,empty,rev08,27,3,summer,evening,2021:06:14 12:21:56
rev21/50/50_20220810 (7361).JPG,vacia,empty,rev21,34,50,summer,morning,2022:08:10 10:13:10
rev14/39/39_20211125 (944).JPG,vacia,empty,rev14,39B,39,autumn,morning,2021:11:25 11:25:31
rev16/21_16/21_20220125 (2524).JPG,vacia,empty,rev16,21B,21,winter,evening,2022:02:05 13:21:56
rev08/20/20_20210529 (16003).JPG,vacia,empty,rev08,20,20,spring,evening,2021:05:29 15:02:56
rev13/25/25_20211022 (328).JPG,vacia,empty,rev13,25B,25,autumn,evening,2021:10:22 12:39:26
rev10/39/39_20210718 (4596).JPG,vacia,empty,rev10,39B,39,summer,evening,2021:07:18 12:01:34
rev21/56/56_20220904 (2204).JPG,vacia,empty,rev21,68,56,autumn,night,2022:09:04 23:50:03
rev21/50/50_20220815 (7957).JPG,vacia,empty,rev21,34,50,summer,evening,2022:08:15 14:29:33
rev10/49/49_20210724 (5221).JPG,vacia,empty,rev10,6B,49,summer,evening,2021:07:24 13:44:01
rev21/39/39_20220725 (1630).JPG,vacia,empty,rev21,39B,39,summer,evening,2022:07:25 16:41:28
rev07/50/50_20210428 (23636).JPG,vacia,empty,rev07,34,50,spring,evening,2021:04:28 14:03:44
rev09/36/36_20210619 (5332).JPG,vacia,empty,rev09,36,36,summer,evening,2021:06:19 14:26:54
rev06/1/1_20210320 (223).JPG,ciervo,red deer,rev06,23B,1,spring,evening,2021:03:20 18:35:34
rev13/22/22_20211109 (1074).JPG,ciervo,red deer,rev13,22B,22,autumn,morning,2021:11:09 07:57:34
rev14/36/36_20220109 (1962).JPG,ciervo,red deer,rev14,36,36,winter,evening,2022:01:09 16:09:56
rev13/28/28_20211114 (1500).JPG,ciervo,red deer,rev13,28,28,autumn,morning,2021:11:14 08:39:46
rev14/49/49_20211212 (2419).JPG,ciervo,red deer,rev14,6B,49,winter,morning,2021:12:12 10:13:28
rev14/10/10_20211127 (861).JPG,ciervo,red deer,rev14,10B,10,autumn,morning,2021:11:27 10:19:46
rev13/19/19_20211120 (758).JPG,ciervo,red deer,rev13,19B,19,autumn,evening,2021:11:20 18:07:22
rev13/50/50_20211025 (4395).JPG,ciervo,red deer,rev13,34,50,autumn,evening,2021:10:25 18:19:28
rev17/2/2_20220328 (4485).JPG,ciervo,red deer,rev17,30,2,spring,evening,2022:03:28 17:45:58
rev14/28/28_20211130 (560).JPG,ciervo,red deer,rev14,28,28,autumn,night,2021:11:30 03:28:55
rev14/9/9_20211214 (2370).JPG,ciervo,red deer,rev14,9,9,winter,morning,2021:12:14 09:32:42
rev14/21/21_20211212 (8163).JPG,ciervo,red deer,rev14,21B,21,winter,evening,2021:12:12 12:53:50
rev12/50/50_20210922 (4658).JPG,ciervo,red deer,rev12,34,50,autumn,night,2021:09:22 23:46:23
rev13/38/38_20211030 (451).JPG,ciervo,red deer,rev13,38,38,autumn,morning,2021:10:30 07:18:10
rev13/10/10_20211027 (2062).JPG,ciervo,red deer,rev13,10B,10,autumn,morning,2021:10:27 09:12:01
rev14/4/4_20211126 (751).JPG,ciervo,red deer,rev14,26B,4,autumn,morning,2021:11:26 11:35:53
rev23/45/45_20221215 (107).JPG,ciervo,red deer,rev23,12,45,winter,evening,2022:12:15 17:24:43
rev21/69/69_20220913 (305).JPG,ciervo,red deer,rev21,56,69,autumn,morning,2022:09:13 11:38:05
rev12/19/19_20211007 (1508).JPG,ciervo,red deer,rev12,19B,19,autumn,morning,2021:10:07 06:13:19
rev13/10/10_20211024 (1513).JPG,ciervo,red deer,rev13,10B,10,autumn,night,2021:10:24 03:35:47
rev12/4/4_20210925 (378).JPG,ciervo,red deer,rev12,26B,4,autumn,evening,2021:09:25 16:46:27
rev12/18/18_20210917 (244).JPG,ciervo,red deer,rev12,18B,18,autumn,morning,2021:09:17 07:55:14
rev13/28/28_20211106 (1208).JPG,ciervo,red deer,rev13,28,28,autumn,evening,2021:11:06 14:18:32
rev14/21/21_20211126 (1380).JPG,ciervo,red deer,rev14,21B,21,autumn,morning,2021:11:26 11:51:41
rev14/10/10_20211214 (5692).JPG,ciervo,red deer,rev14,10B,10,winter,evening,2021:12:14 15:56:59
rev13/18/18_20211026 (3922).JPG,ciervo,red deer,rev13,18B,18,autumn,evening,2021:10:26 12:34:57
rev22/46/46_20220916 (50).JPG,ciervo,red deer,rev22,14B,46,autumn,evening,2022:09:16 18:16:44
rev13/10/10_20211108 (4576).JPG,ciervo,red deer,rev13,10B,10,autumn,evening,2021:11:08 16:05:56
rev12/21/21_20211005 (293).JPG,ciervo,red deer,rev12,21B,21,autumn,night,2021:10:05 02:05:21
rev14/18/18_20211211 (1457).JPG,ciervo,red deer,rev14,18B,18,winter,evening,2021:12:11 14:27:02
rev14/28/28_20211214 (2067).JPG,ciervo,red deer,rev14,28,28,winter,evening,2021:12:14 15:11:23
rev14/1/1_20211209 (1498).JPG,ciervo,red deer,rev14,23B,1,winter,morning,2021:12:09 10:17:51
rev14/18/18_20211215 (2310).JPG,ciervo,red deer,rev14,18B,18,winter,morning,2021:12:15 08:53:50
rev14/25/25_20211129 (254).JPG,ciervo,red deer,rev14,25B,25,autumn,evening,2021:11:29 16:41:06
rev13/2/2_20211120 (2745).JPG,ciervo,red deer,rev13,30,2,autumn,morning,2021:11:20 10:24:58
rev14/18/18_20211217 (2410).JPG,ciervo,red deer,rev14,18B,18,winter,morning,2021:12:17 09:39:07
rev14/18/18_20211207 (885).JPG,ciervo,red deer,rev14,18B,18,winter,morning,2021:12:07 10:41:36
rev08/28/28_20210518 (721).JPG,ciervo,red deer,rev08,28,28,spring,night,2021:05:18 05:53:09
rev14/17/17_20211126 (385).JPG,ciervo,red deer,rev14,17B,17,autumn,evening,2021:11:26 17:44:35
rev13/50/50_20211031 (6261).JPG,ciervo,red deer,rev13,34,50,autumn,morning,2021:10:31 06:25:48
rev14/10/10_20211205 (3400).JPG,ciervo,red deer,rev14,10B,10,winter,evening,2021:12:05 13:59:08
rev12/49/49_20210920 (326).JPG,ciervo,red deer,rev12,6B,49,autumn,morning,2021:09:20 08:22:24
rev14/10/10_20211209 (4591).JPG,ciervo,red deer,rev14,10B,10,winter,evening,2021:12:09 17:28:46
rev14/49/49_20211212 (2370).JPG,ciervo,red deer,rev14,6B,49,winter,morning,2021:12:12 09:05:42
rev14/10/10_20211214 (5724).JPG,ciervo,red deer,rev14,10B,10,winter,evening,2021:12:14 16:18:20
rev17/18/18_20220331 (3826).JPG,ciervo,red deer,rev17,18B,18,spring,morning,2022:03:31 08:05:09
rev13/50/50_20211031 (6264).JPG,ciervo,red deer,rev13,34,50,autumn,morning,2021:10:31 06:28:14
rev20/61/61_20220613 (22).JPG,ciervo,red deer,rev20,58,61,summer,evening,2022:06:13 20:13:18
rev13/32/32_20211022 (3356).JPG,ciervo,red deer,rev13,32,32,autumn,morning,2021:10:22 08:29:43
rev13/25/25_20211121 (615).JPG,ciervo,red deer,rev13,25B,25,autumn,morning,2021:11:21 10:36:01
rev13/18/18_20211101 (4802).JPG,ciervo,red deer,rev13,18B,18,autumn,morning,2021:11:01 11:39:44
rev13/24/24_20211107 (2507).JPG,ciervo,red deer,rev13,24,24,autumn,evening,2021:11:07 16:56:23
rev14/35/35_20211213 (135).JPG,ciervo,red deer,rev14,35,35,winter,night,2021:12:13 00:31:05
rev13/49/49_20211120 (3279).JPG,ciervo,red deer,rev13,6B,49,autumn,evening,2021:11:20 16:38:27
rev14/39/39_20211123 (57).JPG,ciervo,red deer,rev14,39B,39,autumn,night,2021:11:23 00:08:20
rev09/28/28_20210618 (941).JPG,ciervo,red deer,rev09,28,28,summer,evening,2021:06:18 13:30:18
rev12/2/2_20211009 (2010).JPG,ciervo,red deer,rev12,30,2,autumn,evening,2021:10:09 18:14:59
rev12/32/32_20211008 (10813).JPG,ciervo,red deer,rev12,32,32,autumn,morning,2021:10:08 09:10:56
rev14/4/4_20211212 (3500).JPG,ciervo,red deer,rev14,26B,4,winter,evening,2021:12:12 15:34:36
rev14/18/18_20211212 (1582).JPG,ciervo,red deer,rev14,18B,18,winter,morning,2021:12:12 11:51:34
rev14/21/21_20211209 (6514).JPG,ciervo,red deer,rev14,21B,21,winter,evening,2021:12:09 12:20:17
rev14/10/10_20211211 (4959).JPG,ciervo,red deer,rev14,10B,10,winter,morning,2021:12:11 11:42:18
rev14/22/22_20211215 (407).JPG,ciervo,red deer,rev14,22B,22,winter,evening,2021:12:15 18:07:24
rev13/10/10_20211113 (5780).JPG,ciervo,red deer,rev13,10B,10,autumn,morning,2021:11:13 11:18:26
rev14/31/31_20211214 (139).JPG,ciervo,red deer,rev14,31B,31,winter,night,2021:12:14 03:12:10
rev13/18/18_20211112 (5789).JPG,ciervo,red deer,rev13,18B,18,autumn,evening,2021:11:12 12:05:52
rev14/3/3_20211211 (90).JPG,ciervo,red deer,rev14,27,3,winter,morning,2021:12:11 11:11:04
rev13/50/50_20211117 (9614).JPG,ciervo,red deer,rev13,34,50,autumn,evening,2021:11:17 17:34:54
rev13/21/21_20211012 (60).JPG,ciervo,red deer,rev13,21B,21,autumn,night,2021:10:12 05:57:29
rev14/10/10_20211206 (3742).JPG,ciervo,red deer,rev14,10B,10,winter,evening,2021:12:06 15:12:48
rev22/57/57_20221109 (475).JPG,ciervo,red deer,rev22,53,57,autumn,evening,2022:11:09 14:43:10
rev21/4/4_20220624 (19221).JPG,ciervo,red deer,rev21,26B,4,summer,morning,2022:06:24 10:13:18
rev14/45/45_20211125 (49).JPG,ciervo,red deer,rev14,12,45,autumn,night,2021:11:25 00:09:19
rev14/21/21_20211210 (7216).JPG,ciervo,red deer,rev14,21B,21,winter,evening,2021:12:10 16:40:11
rev14/21/21_20211209 (6522).JPG,ciervo,red deer,rev14,21B,21,winter,evening,2021:12:09 12:33:40
rev13/16/16_20211025 (366).JPG,ciervo,red deer,rev13,16B,16,autumn,evening,2021:10:25 15:36:45
rev23/10/10_20221128 (1195).JPG,ciervo,red deer,rev23,10B,10,autumn,evening,2022:11:28 17:01:05
rev14/28/28_20211212 (1897).JPG,ciervo,red deer,rev14,28,28,winter,evening,2021:12:12 19:06:53
rev20/11/11_20220617 (384).JPG,ciervo,red deer,rev20,11,11,summer,morning,2022:06:17 07:16:17
rev14/36/36_20211229 (1802).JPG,ciervo,red deer,rev14,36,36,winter,morning,2021:12:29 10:19:11
rev16/2_16/2_20220126 (2356).JPG,ciervo,red deer,rev16,30,2,winter,evening,2022:02:09 16:38:52
rev14/24/24_20211125 (564).JPG,ciervo,red deer,rev14,24,24,autumn,evening,2021:11:25 14:23:00
rev14/18/18_20211122 (107).JPG,ciervo,red deer,rev14,18B,18,autumn,evening,2021:11:22 16:23:58
rev12/50/50_20210925 (5179).JPG,ciervo,red deer,rev12,34,50,autumn,night,2021:09:25 21:30:12
rev12/28/28_20210930 (790).JPG,ciervo,red deer,rev12,28,28,autumn,evening,2021:09:30 16:53:28
rev14/21/21_20211205 (5426).JPG,ciervo,red deer,rev14,21B,21,winter,morning,2021:12:05 11:03:16
rev14/21/21_20211209 (6923).JPG,ciervo,red deer,rev14,21B,21,winter,evening,2021:12:09 14:53:14
rev24/64/64_20230308 (4474).JPG,ciervo,red deer,rev24,48,64,spring,evening,2023:03:08 16:28:37
rev07/22/22_20210502 (6628).JPG,ciervo,red deer,rev07,22B,22,spring,evening,2021:05:02 12:31:41
rev13/2/2_20211107 (1677).JPG,ciervo,red deer,rev13,30,2,autumn,morning,2021:11:07 08:51:47
rev14/18/18_20211215 (2324).JPG,ciervo,red deer,rev14,18B,18,winter,evening,2021:12:15 15:16:07
rev13/10/10_20211109 (4873).JPG,ciervo,red deer,rev13,10B,10,autumn,evening,2021:11:09 15:52:24
rev14/25/25_20211211 (472).JPG,ciervo,red deer,rev14,25B,25,winter,morning,2021:12:11 10:47:55
rev12/28/28_20210924 (455).JPG,ciervo,red deer,rev12,28,28,autumn,morning,2021:09:24 08:10:03
rev08/38/38_20210605 (5185).JPG,ciervo,red deer,rev08,38,38,summer,morning,2021:06:05 07:36:00
rev23/21/21_20221207 (1648).JPG,ciervo,red deer,rev23,21B,21,winter,evening,2022:12:07 12:01:55
rev14/22/22_20211208 (165).JPG,ciervo,red deer,rev14,22B,22,winter,evening,2021:12:08 12:09:39
rev14/38/38_20211127 (239).JPG,ciervo,red deer,rev14,38,38,autumn,morning,2021:11:27 08:27:53
rev14/17/17_20211120 (31).JPG,ciervo,red deer,rev14,17B,17,autumn,morning,2021:11:20 09:49:16
rev13/35/35_20211017 (413).JPG,ciervo,red deer,rev13,35,35,autumn,morning,2021:10:17 10:03:15
rev14/28/28_20211130 (511).JPG,ciervo,red deer,rev14,28,28,autumn,night,2021:11:30 03:26:46
rev21/4/4_20220301 (2703).JPG,ciervo,red deer,rev21,26B,4,spring,evening,2022:03:01 17:34:06
rev15/50/50_20211230 (1688).JPG,ciervo,red deer,rev15,34,50,winter,evening,2021:12:30 12:33:52
rev06/2/2_20210406 (4652).JPG,ciervo,red deer,rev06,30,2,spring,evening,2021:04:06 17:48:30
rev18/38/38_20220422 (1739).JPG,ciervo,red deer,rev18,38,38,spring,evening,2022:04:22 18:21:14
rev14/31/31_20211214 (78).JPG,ciervo,red deer,rev14,31B,31,winter,night,2021:12:14 03:07:36
rev14/48/48_20211213 (296).JPG,ciervo,red deer,rev14,43,48,winter,night,2021:12:13 00:41:10
rev14/10/10_20211129 (1690).JPG,ciervo,red deer,rev14,10B,10,autumn,evening,2021:11:29 18:28:46
rev14/21/21_20211126 (2658).JPG,ciervo,red deer,rev14,21B,21,autumn,evening,2021:11:26 16:35:17
rev14/18/18_20211213 (2205).JPG,ciervo,red deer,rev14,18B,18,winter,evening,2021:12:13 15:38:27
rev14/10/10_20211211 (5117).JPG,ciervo,red deer,rev14,10B,10,winter,evening,2021:12:11 15:55:44
rev23/62/62_20230104 (566).JPG,ciervo,red deer,rev23,44,62,winter,evening,2023:01:04 16:36:17
rev14/28/28_20211214 (2009).JPG,ciervo,red deer,rev14,28,28,winter,evening,2021:12:14 15:07:11
rev14/18/18_20211207 (756).JPG,ciervo,red deer,rev14,18B,18,winter,morning,2021:12:07 10:38:01
rev14/28/28_20211130 (484).JPG,ciervo,red deer,rev14,28,28,autumn,night,2021:11:30 03:25:51
rev14/4/4_20211215 (5467).JPG,ciervo,red deer,rev14,26B,4,winter,night,2021:12:15 23:41:29
rev13/2/2_20211026 (1027).JPG,ciervo,red deer,rev13,30,2,autumn,evening,2021:10:26 17:45:28
rev14/21/21_20211127 (2917).JPG,ciervo,red deer,rev14,21B,21,autumn,morning,2021:11:27 10:52:48
rev14/2/2_20211217 (2734).JPG,ciervo,red deer,rev14,30,2,winter,morning,2021:12:17 10:32:40
rev13/10/10_20211030 (2327).JPG,ciervo,red deer,rev13,10B,10,autumn,morning,2021:10:30 10:19:31
rev23/53/53_20230116 (2842).JPG,ciervo,red deer,rev23,60,53,winter,evening,2023:01:16 16:19:21
rev14/2/2_20211211 (2250).JPG,ciervo,red deer,rev14,30,2,winter,evening,2021:12:11 15:51:23
rev14/44/44_20211209 (209).JPG,ciervo,red deer,rev14,13,44,winter,evening,2021:12:09 13:09:01
rev14/18/18_20211212 (1641).JPG,ciervo,red deer,rev14,18B,18,winter,morning,2021:12:12 11:54:05
rev14/21/21_20211212 (7984).JPG,ciervo,red deer,rev14,21B,21,winter,evening,2021:12:12 12:46:07
rev14/2/2_20211130 (1086).JPG,ciervo,red deer,rev14,30,2,autumn,evening,2021:11:30 15:00:06
rev14/19/19_20211216 (423).JPG,ciervo,red deer,rev14,19B,19,winter,evening,2021:12:16 13:10:55
rev21/54/54_20220731 (276).JPG,ciervo,red deer,rev21,52,54,summer,evening,2022:07:31 14:47:32
rev14/4/4_20211204 (2163).JPG,ciervo,red deer,rev14,26B,4,winter,evening,2021:12:04 13:03:25
rev14/22/22_20211215 (492).JPG,ciervo,red deer,rev14,22B,22,winter,evening,2021:12:15 18:08:55
rev21/56/56_20220909 (2349).JPG,ciervo,red deer,rev21,68,56,autumn,morning,2022:09:09 10:20:15
rev14/2/2_20211130 (1139).JPG,ciervo,red deer,rev14,30,2,autumn,evening,2021:11:30 15:15:02
rev13/38/38_20211109 (713).JPG,ciervo,red deer,rev13,38,38,autumn,evening,2021:11:09 15:30:47
rev14/38/38_20211129 (526).JPG,ciervo,red deer,rev14,38,38,autumn,evening,2021:11:29 17:05:35
rev12/18/18_20210919 (610).JPG,ciervo,red deer,rev12,18B,18,autumn,evening,2021:09:19 16:00:35
rev13/10/10_20211113 (5968).JPG,ciervo,red deer,rev13,10B,10,autumn,evening,2021:11:13 18:54:56
rev14/38/38_20211129 (496).JPG,ciervo,red deer,rev14,38,38,autumn,evening,2021:11:29 17:05:08
rev02/37/37_20201122 (7041).JPG,ciervo,red deer,rev02,37,37,autumn,evening,2020:11:22 17:34:32
rev13/50/50_20211114 (8493).JPG,ciervo,red deer,rev13,34,50,autumn,evening,2021:11:14 18:54:44
rev14/10/10_20211208 (4232).JPG,ciervo,red deer,rev14,10B,10,winter,morning,2021:12:08 11:33:20
rev13/2/2_20211011 (66).JPG,ciervo,red deer,rev13,30,2,autumn,morning,2021:10:11 07:17:07
rev14/4/4_20211125 (573).JPG,ciervo,red deer,rev14,26B,4,autumn,evening,2021:11:25 12:32:18
rev22/28/28_20221123 (1468).JPG,ciervo,red deer,rev22,28,28,autumn,evening,2022:11:23 15:46:40
rev14/47/47_20211127 (124).JPG,ciervo,red deer,rev14,7B,47,autumn,evening,2021:11:27 15:36:33
rev14/49/49_20211215 (2732).JPG,ciervo,red deer,rev14,6B,49,winter,morning,2021:12:15 09:15:01
